movie,name from script,lemmatized name,gender,len of words
harry-potter-and-the-halfblood-prince.pdf,MONTAGE BEGINS,MONTAGE,u,61
harry-potter-and-the-halfblood-prince.pdf,WIDER ANGLE,WIDER,u,59
harry-potter-and-the-halfblood-prince.pdf,HAGRID/SLUGHORN (O.S.),HAGRID/SLUGHORN,u,59
harry-potter-and-the-halfblood-prince.pdf,VOICE (O.S.),VOICE,u,55
harry-potter-and-the-halfblood-prince.pdf,ARMCHAIR,ARMCHAIR,u,52
harry-potter-and-the-halfblood-prince.pdf,BEGIN MONTAGE,BEGIN,u,52
harry-potter-and-the-halfblood-prince.pdf,WAITER,WAITER,u,49
harry-potter-and-the-halfblood-prince.pdf,DUMBLEDORE *,DUMBLEDORE,u,34
harry-potter-and-the-halfblood-prince.pdf,WAITER (O.S.),WAITER,u,32
harry-potter-and-the-halfblood-prince.pdf,HERMIONE (V.O.),HERMIONE,u,32
harry-potter-and-the-halfblood-prince.pdf,BRASS KEYS...,BRASS,u,30
harry-potter-and-the-halfblood-prince.pdf,SNAPE (O.S.),SNAPE,u,28
harry-potter-and-the-halfblood-prince.pdf,THE STORM,THE,f,17
harry-potter-and-the-halfblood-prince.pdf,SLUGHORN (O.S.),SLUGHORN,u,17
harry-potter-and-the-halfblood-prince.pdf,SKINNY KID,SKINNY,u,16
harry-potter-and-the-halfblood-prince.pdf,NIGHT,NIGHT,f,16
harry-potter-and-the-halfblood-prince.pdf,HERMIONE/RON,HERMIONE/RON,u,12
harry-potter-and-the-halfblood-prince.pdf,HARRY/RON,HARRY/RON,u,12
harry-potter-and-the-sorcerers-stone-2001.pdf,VOLDEMORT,VOLDEMORT,u,279
harry-potter-and-the-sorcerers-stone-2001.pdf,MADAME HOOCH,MADAME,u,276
harry-potter-and-the-sorcerers-stone-2001.pdf,·HAGRID,·HAGRID,u,275
harry-potter-and-the-sorcerers-stone-2001.pdf,SORTING HAT,SORTING,u,240
harry-potter-and-the-sorcerers-stone-2001.pdf,AUNT PETUNIA,AUNT,u,227
harry-potter-and-the-sorcerers-stone-2001.pdf,.BAGRID,BAGRID,u,227
harry-potter-and-the-sorcerers-stone-2001.pdf,LEE JORDAN,LEE,m,226
harry-potter-and-the-sorcerers-stone-2001.pdf,FIRENZE: .,FIRENZE,u,225
harry-potter-and-the-sorcerers-stone-2001.pdf,DOMBLEDORE,DOMBLEDORE,u,221
harry-potter-and-the-sorcerers-stone-2001.pdf,DUMBLEDORE.,DUMBLEDORE,u,217
harry-potter-and-the-sorcerers-stone-2001.pdf,BAGR:CD.,BAGRCD,u,216
harry-potter-and-the-sorcerers-stone-2001.pdf,. DUMBLEDORE,,u,210
harry-potter-and-the-sorcerers-stone-2001.pdf,.·.: .,·,u,203
harry-potter-and-the-sorcerers-stone-2001.pdf,'AUNT PETUNIA,,u,199
harry-potter-and-the-sorcerers-stone-2001.pdf,; .BARRY,;,u,199
harry-potter-and-the-sorcerers-stone-2001.pdf,. DOMBLEDORE,,u,197
harry-potter-and-the-sorcerers-stone-2001.pdf,DUMBLEDORE (CONT'D).,DUMBLEDORE,u,197
harry-potter-and-the-sorcerers-stone-2001.pdf,HARRY.,HARRY,m,194
harry-potter-and-the-sorcerers-stone-2001.pdf,OLLIVANDER.,OLLIVANDER,u,194
harry-potter-and-the-sorcerers-stone-2001.pdf,DUMBLEDORE,DUMBLEDORE,u,193
harry-potter-and-the-sorcerers-stone-2001.pdf,BARRY·,BARRY·,u,189
harry-potter-and-the-sorcerers-stone-2001.pdf,HARRY (CONT'D),HARRY,m,187
harry-potter-and-the-sorcerers-stone-2001.pdf,DUMBLEOORE (CONT'D),DUMBLEOORE,u,185
harry-potter-and-the-sorcerers-stone-2001.pdf,PER.CY,PERCY,m,179
harry-potter-and-the-sorcerers-stone-2001.pdf,EAGRID,EAGRID,u,176
harry-potter-and-the-sorcerers-stone-2001.pdf,SCHOOL SINGING,SCHOOL,u,175
harry-potter-and-the-sorcerers-stone-2001.pdf,HAGRID (CONT'D),HAGRID,u,174
harry-potter-and-the-sorcerers-stone-2001.pdf,QO'IRRELL .,QO,u,171
harry-potter-and-the-sorcerers-stone-2001.pdf,·RERMiom:,·RERMiom,u,168
harry-potter-and-the-sorcerers-stone-2001.pdf,·: -...,·,u,166
harry-potter-and-the-sorcerers-stone-2001.pdf,RON/HERMIONE,RON/HERMIONE,u,162
harry-potter-and-the-sorcerers-stone-2001.pdf,BARRY (CONT'D),BARRY,m,161
harry-potter-and-the-sorcerers-stone-2001.pdf,BARRY ._,BARRY,m,147
harry-potter-and-the-sorcerers-stone-2001.pdf,NEVILLE,NEVILLE,m,144
harry-potter-and-the-sorcerers-stone-2001.pdf,HERMIONE (CONT'D),HERMIONE,u,144
harry-potter-and-the-sorcerers-stone-2001.pdf,PROFESSOR MCGONAGALL,PROFESSOR,u,143
harry-potter-and-the-sorcerers-stone-2001.pdf,HABRY,HABRY,u,143
harry-potter-and-the-sorcerers-stone-2001.pdf,BAGRID,BAGRID,u,142
harry-potter-and-the-sorcerers-stone-2001.pdf,SAGRID,SAGRID,u,142
harry-potter-and-the-sorcerers-stone-2001.pdf,WOOD,WOOD,u,137
harry-potter-and-the-sorcerers-stone-2001.pdf,DOMBLEDORE (CONT'D),DOMBLEDORE,u,137
harry-potter-and-the-sorcerers-stone-2001.pdf,··FILCH,··FILCH,u,134
harry-potter-and-the-sorcerers-stone-2001.pdf,AUNT·PETUNIA,AUNT·PETUNIA,u,133
harry-potter-and-the-sorcerers-stone-2001.pdf,PROFESSOR FLITWICK,PROFESSOR,u,133
harry-potter-and-the-sorcerers-stone-2001.pdf,FILCH,FILCH,u,132
harry-potter-and-the-sorcerers-stone-2001.pdf,MALFOY,MALFOY,u,129
harry-potter-and-the-sorcerers-stone-2001.pdf,·MAI.FOY,·MAIFOY,u,129
harry-potter-and-the-sorcerers-stone-2001.pdf,RON {CONT'D),RON,m,128
harry-potter-and-the-sorcerers-stone-2001.pdf,. OLLIVANDER,,u,126
harry-potter-and-the-sorcerers-stone-2001.pdf,ANGELINA,ANGELINA,f,122
harry-potter-and-the-sorcerers-stone-2001.pdf,EON,EON,u,122
harry-potter-and-the-sorcerers-stone-2001.pdf,PROFESSOR.MCGONAGALL,PROFESSORMCGONAGALL,u,121
harry-potter-and-the-sorcerers-stone-2001.pdf,STATION.OFFICER,STATIONOFFICER,u,120
harry-potter-and-the-sorcerers-stone-2001.pdf,HARRY .,HARRY,m,119
harry-potter-and-the-sorcerers-stone-2001.pdf,PROFESSORMCGONAGALL,PROFESSORMCGONAGALL,u,118
harry-potter-and-the-sorcerers-stone-2001.pdf,PEEVES,PEEVES,u,117
harry-potter-and-the-sorcerers-stone-2001.pdf,HARRY/RON,HARRY/RON,u,117
harry-potter-and-the-sorcerers-stone-2001.pdf,GEORGE,GEORGE,m,116
harry-potter-and-the-sorcerers-stone-2001.pdf,MALFOY *,MALFOY,u,116
harry-potter-and-the-sorcerers-stone-2001.pdf,GINNY,GINNY,f,115
harry-potter-and-the-sorcerers-stone-2001.pdf,OLLIVANDER,OLLIVANDER,u,111
harry-potter-and-the-sorcerers-stone-2001.pdf,. FILCH,,u,111
harry-potter-and-the-sorcerers-stone-2001.pdf,_ RON,_,u,110
harry-potter-and-the-sorcerers-stone-2001.pdf,. NEVILLE,,u,108
harry-potter-and-the-sorcerers-stone-2001.pdf,SNAPE·,SNAPE·,u,107
harry-potter-and-the-sorcerers-stone-2001.pdf,· 'PERCY,·,u,106
harry-potter-and-the-sorcerers-stone-2001.pdf,SNAPE,SNAPE,u,104
harry-potter-and-the-sorcerers-stone-2001.pdf,HERMIONE-,HERMIONE-,u,101
harry-potter-and-the-sorcerers-stone-2001.pdf,UNCLE VERNON,UNCLE,u,98
harry-potter-and-the-sorcerers-stone-2001.pdf,SNAPE (CONT'D),SNAPE,u,97
harry-potter-and-the-sorcerers-stone-2001.pdf,·HARRY,·HARRY,u,96
harry-potter-and-the-sorcerers-stone-2001.pdf,:•·~--•~·­,•·~--•~·­,u,95
harry-potter-and-the-sorcerers-stone-2001.pdf,DUMBLEDORE (CONT'D),DUMBLEDORE,u,94
harry-potter-and-the-sorcerers-stone-2001.pdf,AUNT PETUNIA-,AUNT,u,94
harry-potter-and-the-sorcerers-stone-2001.pdf,··HERMIONE,··HERMIONE,u,94
harry-potter-and-the-sorcerers-stone-2001.pdf,HARRY·,HARRY·,u,93
harry-potter-and-the-sorcerers-stone-2001.pdf,. HERMIONE,,u,91
harry-potter-and-the-sorcerers-stone-2001.pdf,HERMIONE .,HERMIONE,u,90
harry-potter-and-the-sorcerers-stone-2001.pdf,'RON,,u,90
harry-potter-and-the-sorcerers-stone-2001.pdf,"• >,':_--..-w~~,I",•,u,89
harry-potter-and-the-sorcerers-stone-2001.pdf,VOLDEMORT {CONT'D),VOLDEMORT,u,87
harry-potter-and-the-sorcerers-stone-2001.pdf,NEVILLE ·*,NEVILLE,m,85
harry-potter-and-the-sorcerers-stone-2001.pdf,PROFESSOR MCGONAGALL.,PROFESSOR,u,83
harry-potter-and-the-sorcerers-stone-2001.pdf,. GEORGE,,u,83
harry-potter-and-the-sorcerers-stone-2001.pdf,_UNCLE VERNON,_UNCLE,u,82
harry-potter-and-the-sorcerers-stone-2001.pdf,ROR,ROR,u,81
harry-potter-and-the-sorcerers-stone-2001.pdf,VOICE (O.S.).,VOICE,u,81
harry-potter-and-the-sorcerers-stone-2001.pdf,QOIRRELL,QOIRRELL,u,80
harry-potter-and-the-sorcerers-stone-2001.pdf,· QUIR:RELL,·,u,78
harry-potter-and-the-sorcerers-stone-2001.pdf,DOMBLEDORE (O.S.),DOMBLEDORE,u,78
harry-potter-and-the-sorcerers-stone-2001.pdf,RON,RON,m,77
harry-potter-and-the-sorcerers-stone-2001.pdf,_ BARRY,_,u,76
harry-potter-and-the-sorcerers-stone-2001.pdf,BAGRJ:D (CONT'D),BAGRJD,u,76
harry-potter-and-the-sorcerers-stone-2001.pdf,·. HERMIONE,·,u,76
harry-potter-and-the-sorcerers-stone-2001.pdf,FILCH ·*,FILCH,u,75
harry-potter-and-the-sorcerers-stone-2001.pdf,PLUMP WOMAN,PLUMP,u,74
harry-potter-and-the-sorcerers-stone-2001.pdf,O··,O··,u,74
harry-potter-and-the-sorcerers-stone-2001.pdf,·FRED,·FRED,u,74
harry-potter-and-the-sorcerers-stone-2001.pdf,DUMBLEOORE,DUMBLEOORE,u,73
harry-potter-and-the-sorcerers-stone-2001.pdf,DUMBLEDORE .,DUMBLEDORE,u,72
harry-potter-and-the-sorcerers-stone-2001.pdf,MRS. WEASLEY,MRS,u,70
harry-potter-and-the-sorcerers-stone-2001.pdf,FILCH (CONT'D),FILCH,u,69
harry-potter-and-the-sorcerers-stone-2001.pdf,. UNCLE-VERNON,,u,68
harry-potter-and-the-sorcerers-stone-2001.pdf,HARRY ..,HARRY,m,68
harry-potter-and-the-sorcerers-stone-2001.pdf,SNAPE (O.S.),SNAPE,u,67
harry-potter-and-the-sorcerers-stone-2001.pdf,GRIPBOOK,GRIPBOOK,u,66
harry-potter-and-the-sorcerers-stone-2001.pdf,"NEVILI,B","NEVILI,B",u,66
harry-potter-and-the-sorcerers-stone-2001.pdf,DUDLEY.,DUDLEY,m,65
harry-potter-and-the-sorcerers-stone-2001.pdf,",RON· *",",RON·",u,65
harry-potter-and-the-sorcerers-stone-2001.pdf,VOICE (O.S~),VOICE,u,65
harry-potter-and-the-sorcerers-stone-2001.pdf,BAGR:CD,BAGRCD,u,64
harry-potter-and-the-sorcerers-stone-2001.pdf,HAGRID.,HAGRID,u,63
harry-potter-and-the-sorcerers-stone-2001.pdf,.. HARRY,,u,61
harry-potter-and-the-sorcerers-stone-2001.pdf,·BAGRID.,·BAGRID,u,60
harry-potter-and-the-sorcerers-stone-2001.pdf,OLLIVANDER (CONT'D),OLLIVANDER,u,59
harry-potter-and-the-sorcerers-stone-2001.pdf,HARRY'S POV,HARRY,m,58
harry-potter-and-the-sorcerers-stone-2001.pdf,".;, -.-,A'~",";,",u,57
harry-potter-and-the-sorcerers-stone-2001.pdf,--:•-:.•~· .,--•-•~·,u,56
harry-potter-and-the-sorcerers-stone-2001.pdf,RON (CONT'D),RON,m,56
harry-potter-and-the-sorcerers-stone-2001.pdf,MALFOY (CONT'D),MALFOY,u,55
harry-potter-and-the-sorcerers-stone-2001.pdf,HAGRID,HAGRID,u,54
harry-potter-and-the-sorcerers-stone-2001.pdf,VOLDEMORT (CONT'D),VOLDEMORT,u,54
harry-potter-and-the-sorcerers-stone-2001.pdf,BARRY.,BARRY,m,53
harry-potter-and-the-sorcerers-stone-2001.pdf,GRAN,GRAN,u,52
harry-potter-and-the-sorcerers-stone-2001.pdf,HERMIONE,HERMIONE,u,52
harry-potter-and-the-sorcerers-stone-2001.pdf,BOY MOTHER,BOY,m,51
harry-potter-and-the-sorcerers-stone-2001.pdf,":\._~:--•"",)""","\_~--•"",)",u,51
harry-potter-and-the-sorcerers-stone-2001.pdf,RON .,RON,m,51
harry-potter-and-the-sorcerers-stone-2001.pdf,FRED,FRED,m,49
harry-potter-and-the-sorcerers-stone-2001.pdf,HAGRID .,HAGRID,u,48
harry-potter-and-the-sorcerers-stone-2001.pdf,BISHOP,BISHOP,u,47
harry-potter-and-the-sorcerers-stone-2001.pdf,FIRENZE .,FIRENZE,u,47
harry-potter-and-the-sorcerers-stone-2001.pdf,CJ·,CJ·,u,47
harry-potter-and-the-sorcerers-stone-2001.pdf,"f-l:"",?.RY","f"",?RY",u,47
harry-potter-and-the-sorcerers-stone-2001.pdf,· HERMIONE,·,u,46
harry-potter-and-the-sorcerers-stone-2001.pdf,STUDENT,STUDENT,u,44
harry-potter-and-the-sorcerers-stone-2001.pdf,. ~:,,u,44
harry-potter-and-the-sorcerers-stone-2001.pdf,.. RON,,u,43
harry-potter-and-the-sorcerers-stone-2001.pdf,BARRY•,BARRY•,u,42
harry-potter-and-the-sorcerers-stone-2001.pdf,I I,I,u,42
harry-potter-and-the-sorcerers-stone-2001.pdf,HARRY/RON/HERMIONE,HARRY/RON/HERMIONE,u,42
harry-potter-and-the-sorcerers-stone-2001.pdf,· FRED,·,u,41
harry-potter-and-the-sorcerers-stone-2001.pdf,:o·,o·,u,41
harry-potter-and-the-sorcerers-stone-2001.pdf,NEVILLE (CONT'D),NEVILLE,m,41
harry-potter-and-the-sorcerers-stone-2001.pdf,QUIRRELL,QUIRRELL,u,40
harry-potter-and-the-sorcerers-stone-2001.pdf,RAREY,RAREY,u,40
harry-potter-and-the-sorcerers-stone-2001.pdf,HARRY (CONT'D)·,HARRY,m,40
harry-potter-and-the-sorcerers-stone-2001.pdf,"F\ \_,_)",F\,u,40
harry-potter-and-the-sorcerers-stone-2001.pdf,"PERCY .·,(CONT'D)",PERCY,m,39
harry-potter-and-the-sorcerers-stone-2001.pdf,WHISPERS.,WHISPERS,u,39
harry-potter-and-the-sorcerers-stone-2001.pdf,~ \J;},~,u,39
harry-potter-and-the-sorcerers-stone-2001.pdf,HJ;GRID,HJ;GRID,u,39
harry-potter-and-the-sorcerers-stone-2001.pdf,··:~,··~,u,39
harry-potter-and-the-sorcerers-stone-2001.pdf,.:...~--,~--,u,39
harry-potter-and-the-sorcerers-stone-2001.pdf,"•'""t"":""·:' •","•'""t""""·'",u,37
harry-potter-and-the-sorcerers-stone-2001.pdf,FLINT,FLINT,u,36
harry-potter-and-the-sorcerers-stone-2001.pdf,::~/·,~/·,u,36
harry-potter-and-the-sorcerers-stone-2001.pdf,".::~~;~,","~~;~,",u,35
harry-potter-and-the-sorcerers-stone-2001.pdf,HARRY,HARRY,m,34
harry-potter-and-the-sorcerers-stone-2001.pdf,. HARRY,,u,34
harry-potter-and-the-sorcerers-stone-2001.pdf,SEAMUS,SEAMUS,m,34
harry-potter-and-the-sorcerers-stone-2001.pdf,• C,•,u,33
harry-potter-and-the-sorcerers-stone-2001.pdf,. RON,,u,33
harry-potter-and-the-sorcerers-stone-2001.pdf,.I,I,u,33
harry-potter-and-the-sorcerers-stone-2001.pdf,DUDLEY,DUDLEY,m,32
harry-potter-and-the-sorcerers-stone-2001.pdf,.:•---=·.,•---=·,u,32
harry-potter-and-the-sorcerers-stone-2001.pdf,·DUMBLEDORE,·DUMBLEDORE,u,31
harry-potter-and-the-sorcerers-stone-2001.pdf,UNCLE VERNON·,UNCLE,u,31
harry-potter-and-the-sorcerers-stone-2001.pdf,O.·,O·,u,30
harry-potter-and-the-sorcerers-stone-2001.pdf,PERCY.,PERCY,m,30
harry-potter-and-the-sorcerers-stone-2001.pdf,PERCY,PERCY,m,28
harry-potter-and-the-sorcerers-stone-2001.pdf,(MORE),MORE,u,27
harry-potter-and-the-sorcerers-stone-2001.pdf,. HERMIONE···,,u,27
harry-potter-and-the-sorcerers-stone-2001.pdf,---~ HERMIONE,---~,u,27
harry-potter-and-the-sorcerers-stone-2001.pdf,.. HAGRID,,u,27
harry-potter-and-the-sorcerers-stone-2001.pdf,OLLIVANOER. (CONT'D),OLLIVANOER,u,26
harry-potter-and-the-sorcerers-stone-2001.pdf,···HARRY,···HARRY,u,25
harry-potter-and-the-sorcerers-stone-2001.pdf,"(MORE) ,.",MORE,u,25
harry-potter-and-the-sorcerers-stone-2001.pdf,RON *,RON,m,24
harry-potter-and-the-sorcerers-stone-2001.pdf,FIRENZE,FIRENZE,u,24
harry-potter-and-the-sorcerers-stone-2001.pdf,· RON,·,u,23
harry-potter-and-the-sorcerers-stone-2001.pdf,UN.CLE VERNON,UNCLE,u,22
harry-potter-and-the-sorcerers-stone-2001.pdf,· BARRY,·,u,21
harry-potter-and-the-sorcerers-stone-2001.pdf,(--:Z '),#NAME?,u,21
harry-potter-and-the-sorcerers-stone-2001.pdf,A• ·*,A•,u,15
harry-potter-and-the-sorcerers-stone-2001.pdf,FRED/GEORGE,FRED/GEORGE,u,13
harry-potter-and-the-sorcerers-stone-2001.pdf,.HERMIONE,HERMIONE,u,13
harry-potter-and-the-sorcerers-stone-2001.pdf,· HARRY,·,u,13
harry-potter-and-the-sorcerers-stone-2001.pdf,PINK LADY,PINK,u,12
harry-potter-and-the-sorcerers-stone-2001.pdf,HAARY,HAARY,u,11
harry-potter-and-the-sorcerers-stone-2001.pdf,·HARRY·.,·HARRY·,u,11
harry-potter-and-the-sorcerers-stone-2001.pdf,GOBLIN,GOBLIN,u,10
independenceday.php,DAVID:,DAVID,m,7960
independenceday.php,STEVE:,STEVE,m,6147
independenceday.php,PRESIDENT:,PRESIDENT,u,4613
independenceday.php,GENERAL GREY:,GENERAL,m,4074
independenceday.php,MOISHE:,MOISHE,u,3978
independenceday.php,CONSTANCE:,CONSTANCE,f,3171
independenceday.php,JASMINE:,JASMINE,f,2729
independenceday.php,NIMZIKI:,NIMZIKI,u,2510
independenceday.php,MIGUEL:,MIGUEL,m,2116
independenceday.php,RUSSELL:,RUSSELL,m,1958
independenceday.php,OKUN:,OKUN,u,1670
independenceday.php,MARTY:,MARTY,m,1382
independenceday.php,MITCHELL:,MITCHELL,m,1067
independenceday.php,COMMANDING OFFICER,COMMANDING,u,935
independenceday.php,PRESIDENT WHITMORE,PRESIDENT,u,902
independenceday.php,WHITMORE:,WHITMORE,u,795
independenceday.php,JIMMY:,JIMMY,m,719
independenceday.php,MARGARET:,MARGARET,f,662
independenceday.php,OFFICER:,OFFICER,u,592
independenceday.php,TROY:,TROY,m,493
independenceday.php,ALICIA:,ALICIA,f,485
independenceday.php,PHILIP:,PHILIP,m,411
independenceday.php,PILOT:,PILOT,u,373
independenceday.php,(re:,re,u,364
independenceday.php,LUCAS:,LUCAS,m,357
independenceday.php,OKUN/ALIEN,OKUN/ALIEN,u,344
independenceday.php,CHAPLAIN:,CHAPLAIN,u,326
independenceday.php,NEWSCASTER:,NEWSCASTER,u,319
independenceday.php,TALL MAN:,TALL,u,283
independenceday.php,TECH ONE:,TECH,u,268
independenceday.php,SECRET SERVICEMAN,SECRET,u,253
independenceday.php,WATSON:,WATSON,u,241
independenceday.php,TECH THREE:,TECH,u,240
independenceday.php,ISAACS:,ISAACS,u,240
independenceday.php,SUPERVISOR:,SUPERVISOR,u,236
independenceday.php,(MORE),MORE,u,236
independenceday.php,REDNECK:,REDNECK,u,233
independenceday.php,DYLAN:,DYLAN,m,221
independenceday.php,THOMSON:,THOMSON,u,212
independenceday.php,MARTY (O.S.),MARTY,m,200
independenceday.php,MARIO:,MARIO,m,197
independenceday.php,TIFFANY:,TIFFANY,f,194
independenceday.php,WOLF BLITZER:,WOLF,m,165
independenceday.php,REGINALD:,REGINALD,m,164
independenceday.php,BLACKNESS:,BLACKNESS,u,161
independenceday.php,RADIO:,RADIO,u,157
independenceday.php,TECHNICIAN:,TECHNICIAN,u,152
independenceday.php,THE ALIEN:,THE,f,146
independenceday.php,WOMAN'S VOICE,WOMAN,u,144
independenceday.php,RADIO VOICE:,RADIO,u,136
independenceday.php,SECOND OFFICER:,SECOND,u,130
independenceday.php,AN ALIEN:,AN,m,129
independenceday.php,PATRICIA:,PATRICIA,f,128
independenceday.php,TRANSPORT HELICOPTER,TRANSPORT,u,125
independenceday.php,JASMINE (O.S.),JASMINE,f,124
independenceday.php,POLICE (P.A.),POLICE,u,124
independenceday.php,STEVE'S GROUP,STEVE,m,111
independenceday.php,TROY (O.S.),TROY,m,109
independenceday.php,REPORTER:,REPORTER,u,107
independenceday.php,TECH TWO:,TECH,u,102
independenceday.php,MRS. WHITMORE,MRS,u,98
independenceday.php,ALEX:,ALEX,m,98
independenceday.php,RADIO NEWSMAN:,RADIO,u,93
independenceday.php,OLDER BOY:,OLDER,u,91
independenceday.php,BLITZER:,BLITZER,u,89
independenceday.php,SOLDIER:,SOLDIER,u,88
independenceday.php,BELIEVERS:,BELIEVERS,u,85
independenceday.php,PRESS AIDE:,PRESS,u,79
independenceday.php,STEVE'S FIGHTER,STEVE,m,79
independenceday.php,STEVE (O.S.),STEVE,m,78
independenceday.php,SOLIDER:,SOLIDER,u,77
independenceday.php,ENGINE BLAST:,ENGINE,u,75
independenceday.php,HOUSEWIFE:,HOUSEWIFE,u,74
independenceday.php,AIDE:,AIDE,f,73
independenceday.php,CNN REPORTER:,CNN,u,71
independenceday.php,STAFFER:,STAFFER,u,67
independenceday.php,DARTS DOWN.,DARTS,u,66
independenceday.php,FEMALE CO-WORKER,FEMALE,u,63
independenceday.php,OPERATOR:,OPERATOR,u,62
independenceday.php,GUARD:,GUARD,u,61
independenceday.php,DR. ISAACS,DR,u,59
independenceday.php,LIEUTENANT:,LIEUTENANT,u,57
independenceday.php,NEWSCASTERS:,NEWSCASTERS,u,56
independenceday.php,ALIEN ATTACKERS:,ALIEN,f,54
independenceday.php,RUSSELL (O.S.),RUSSELL,m,54
independenceday.php,TECHY:,TECHY,u,51
independenceday.php,GENERALE GREY:,GENERALE,u,49
independenceday.php,JAPANESE PILOT:,JAPANESE,u,48
independenceday.php,ALIEN ATTACKER:,ALIEN,f,46
independenceday.php,CUT TO:,CUT,u,42
independenceday.php,TEDDY:,TEDDY,m,38
independenceday.php,POLICE HELICOPTER,POLICE,u,35
independenceday.php,SECURITY GUARD:,SECURITY,u,28
independenceday.php,COMMANDER:,COMMANDER,u,26
independenceday.php,TANK COMMANDER:,TANK,u,26
independenceday.php,AAC CINC:,AAC,u,22
independenceday.php,GENERAL GRAY:,GENERAL,m,19
independenceday.php,THE PENTAGON:,THE,f,16
independenceday.php,JASMINE :,JASMINE,f,14
independenceday.php,JIMMY'S FIGHTER,JIMMY,m,13
independenceday.php,MAN:,MAN,m,11
jaws-1975.pdf,BRODY,BRODY,m,13036
jaws-1975.pdf,QUINT,QUINT,u,12741
jaws-1975.pdf,HOOPER,HOOPER,u,11168
jaws-1975.pdf,QUINT (CONT’D),QUINT,u,5067
jaws-1975.pdf,VAUGHN,VAUGHN,m,4390
jaws-1975.pdf,ELLEN,ELLEN,f,3036
jaws-1975.pdf,HOOPER (CONT’D),HOOPER,u,2902
jaws-1975.pdf,DENHERDER,DENHERDER,u,1249
jaws-1975.pdf,HENDRICKS,HENDRICKS,u,1066
jaws-1975.pdf,MEADOWS,MEADOWS,u,962
jaws-1975.pdf,PRATT,PRATT,u,567
jaws-1975.pdf,OFFICER,OFFICER,u,566
jaws-1975.pdf,SHOPKEEPER,SHOPKEEPER,u,563
jaws-1975.pdf,LATER,LATER,u,563
jaws-1975.pdf,CHARLIE,CHARLIE,m,523
jaws-1975.pdf,VAUGHN (CONT’D),VAUGHN,m,472
jaws-1975.pdf,BRODY (CONT’D),BRODY,m,465
jaws-1975.pdf,HARRY,HARRY,m,445
jaws-1975.pdf,CASSIDY,CASSIDY,f,411
jaws-1975.pdf,TV DIRECTOR,TV,u,407
jaws-1975.pdf,THE BEACH,THE,f,382
jaws-1975.pdf,CLOSER ANGLE,CLOSER,u,375
jaws-1975.pdf,GARDNER,GARDNER,u,352
jaws-1975.pdf,AT SEA,AT,u,339
jaws-1975.pdf,HOOPER (O.S.),HOOPER,u,334
jaws-1975.pdf,DOCKSIDE,DOCKSIDE,u,325
jaws-1975.pdf,MRS. TAFT,MRS,u,315
jaws-1975.pdf,DIRECTOR,DIRECTOR,u,314
jaws-1975.pdf,MRS. KINTNER,MRS,u,313
jaws-1975.pdf,ARTHUR (CONT’D),ARTHUR,m,313
jaws-1975.pdf,HARRY'S BOAT,HARRY,m,304
jaws-1975.pdf,OVER BLACK,OVER,u,294
jaws-1975.pdf,CHRISSIE,CHRISSIE,f,280
jaws-1975.pdf,ANNOUNCER,ANNOUNCER,u,275
jaws-1975.pdf,UNDERWATER,UNDERWATER,u,238
jaws-1975.pdf,WOMAN,WOMAN,u,237
jaws-1975.pdf,KEISEL,KEISEL,u,225
jaws-1975.pdf,ENSIGN,ENSIGN,u,222
jaws-1975.pdf,TAFT,TAFT,u,217
jaws-1975.pdf,COPTER SPOTTER,COPTER,u,217
jaws-1975.pdf,KEISEL (CONT’D),KEISEL,u,205
jaws-1975.pdf,SHARK FRENZY,SHARK,u,204
jaws-1975.pdf,CHARLIE (CONT’D),CHARLIE,m,193
jaws-1975.pdf,ELLEN'S VOICE,ELLEN,f,188
jaws-1975.pdf,QUINT (O.S.),QUINT,u,187
jaws-1975.pdf,EXT. OCEAN,EXT,u,187
jaws-1975.pdf,MASTER ANGLE,MASTER,u,185
jaws-1975.pdf,CHRISSIE (CONT’D),CHRISSIE,f,183
jaws-1975.pdf,POLLY,POLLY,f,173
jaws-1975.pdf,AERIAL VIEW,AERIAL,u,164
jaws-1975.pdf,SURFACE,SURFACE,u,160
jaws-1975.pdf,THE WATERFRONT,THE,f,159
jaws-1975.pdf,LYNWOOD,LYNWOOD,m,156
jaws-1975.pdf,TOM,TOM,m,144
jaws-1975.pdf,POLLY (CONT’D),POLLY,f,140
jaws-1975.pdf,HOOPER'S BOAT,HOOPER,u,138
jaws-1975.pdf,MICHAEL,MICHAEL,m,135
jaws-1975.pdf,THE VICTIM,THE,f,133
jaws-1975.pdf,OUT-OF-TOWNER,OUT,u,130
jaws-1975.pdf,DOG MAN,DOG,u,125
jaws-1975.pdf,SCOUTMASTER,SCOUTMASTER,u,118
jaws-1975.pdf,ELLEN (CONT’D),ELLEN,f,116
jaws-1975.pdf,ASSISTANT DIRECTOR,ASSISTANT,u,114
jaws-1975.pdf,THE SEA,THE,f,100
jaws-1975.pdf,MEADOWS (CONT’D),MEADOWS,u,93
jaws-1975.pdf,VOICES,VOICES,u,92
jaws-1975.pdf,DOCTOR,DOCTOR,u,91
jaws-1975.pdf,DENHERDER (CONT’D),DENHERDER,u,88
jaws-1975.pdf,SEAN,SEAN,m,82
jaws-1975.pdf,ON DECK,ON,m,76
jaws-1975.pdf,NURSE,NURSE,u,73
jaws-1975.pdf,MAN,MAN,m,72
